Filename,Model1 Prediction,Model1 Confidence,Model2 Prediction,Model2 Confidence,Final Prediction,Final Confidence,Is Disease,Risk Tier
1eefd5e9a29e4cecbc267a2cc51f72f2_Mixed_Data_721.jpg,Normal,0.5355,Lung Opacity,0.9851,Lung Opacity,0.9851,True,High
ad62a9db7fae474f931bd5090c50af15_Mixed_Data_723.jpg,Normal,0.9959,Normal,0.8303,Normal,0.9959,False,Normal
583edd6364d64d75abbd895a7f360f04_Mixed_Data_729.jpg,Pneumonia,0.9754,Normal,0.5632,Pneumonia,0.9754,True,High
909cef47810548afb0cc8dce6d72da46_Mixed_Data_73.jpg,Pneumonia,0.9550,Lung Opacity,0.9883,Lung Opacity,0.9883,True,High
63465d9fe5104f25a9d8ec431a03be8d_Mixed_Data_735.jpg,Normal,0.9001,Lung Opacity,0.6579,Normal,0.9001,False,Normal
d24b6d5f8e864b6f9de6a1bdec519c7e_Mixed_Data_737.jpg,Pneumonia,0.9214,Normal,0.9205,Pneumonia,0.9214,True,High
0ed877dcdf144d01a6f0ae11563599df_Mixed_Data_742.jpg,Normal,0.9991,Lung Opacity,0.5795,Normal,0.9991,False,Normal
23b2d40d00e241b29fadf48e8dd502fb_Mixed_Data_744.jpg,Normal,0.9949,Lung Opacity,0.8496,Normal,0.9949,False,Normal
b5963e79ffd749129a83a153a6c5be5c_Mixed_Data_749.jpg,Normal,1.0000,Lung Opacity,0.9749,Normal,1.0000,False,Normal
0f86bae8022b4a789411d181064bab52_Mixed_Data_753.jpg,Normal,0.9924,Lung Opacity,0.8688,Normal,0.9924,False,Normal
21ca60b747d6480aaed3b2bc080bf436_Mixed_Data_756.jpg,Normal,0.9863,Lung Opacity,0.9891,Lung Opacity,0.9891,True,High
9f0a6cc914a14d6484c0541789851a3c_Mixed_Data_757.jpg,Normal,0.9996,Normal,0.8881,Normal,0.9996,False,Normal
1dd5b3ceb4034aa888e3981ce7b3c082_Mixed_Data_76.jpg,Normal,1.0000,Normal,0.9489,Normal,1.0000,False,Normal
248403a281964961a672457d03fdd8f9_Mixed_Data_761.jpg,Normal,0.9984,Lung Opacity,0.9774,Normal,0.9984,False,Normal
90c60b543c3f4cf394e311c37c1ef967_Mixed_Data_762.jpg,Normal,0.8116,Lung Opacity,0.9883,Lung Opacity,0.9883,True,High
2a08d9819b8e4b80a614449a62a00385_Mixed_Data_765.jpg,Normal,0.9955,Lung Opacity,0.9763,Normal,0.9955,False,Normal
05f148a9530148deabad1bbc180d4959_Mixed_Data_777.jpg,Normal,0.9794,Lung Opacity,0.9930,Lung Opacity,0.9930,True,High
9a45887ae28b4414850dfa95968fb9fa_Mixed_Data_78.jpg,Normal,0.7536,Lung Opacity,0.6694,Normal,0.7536,False,Normal
4ee6f2a5fbb44579a3e03dbce6032745_Mixed_Data_781.jpg,Pneumonia,0.9492,Lung Opacity,0.7987,Pneumonia,0.9492,True,High
65251cab87894615b9b0537848c4b38e_Mixed_Data_787.jpg,Pneumonia,0.5785,Lung Opacity,0.9965,Lung Opacity,0.9965,True,High
66e417e593744abc8fc102c6ec465528_Mixed_Data_789.jpg,Normal,1.0000,Normal,0.9447,Normal,1.0000,False,Normal
7d2cf75252524f06a1343adfb71421bf_Mixed_Data_79.jpg,Pneumonia,0.9954,Normal,0.7704,Pneumonia,0.9954,True,High
34448dd118604191a9f63a1f9298274f_Mixed_Data_795.jpg,Normal,0.9588,Lung Opacity,0.9933,Lung Opacity,0.9933,True,High
77bb3dab0c2f436a8ee5a1948e8d15cd_Mixed_Data_796.jpg,Normal,0.9940,Lung Opacity,0.7578,Normal,0.9940,False,Normal
e13aca438b8849f6b481f51e084f44ce_Mixed_Data_797.jpg,Normal,0.9986,Lung Opacity,0.5685,Normal,0.9986,False,Normal
53e23e8e7f3f439ba65e8fcc69b4e3c7_Mixed_Data_798.jpg,Normal,0.7156,Lung Opacity,0.7944,Lung Opacity,0.7944,True,Medium
424405bf345a4a9e95b57eced845f4ba_Mixed_Data_802.jpg,Normal,0.9908,Normal,0.5278,Normal,0.9908,False,Normal
4ef24069762945fb8c64a6f4f35c7fe2_Mixed_Data_804.jpg,Pneumonia,0.6689,Lung Opacity,0.9896,Lung Opacity,0.9896,True,High
c2cc6c74b0dc410f8bb4d81ddbdfc722_Mixed_Data_809.jpg,Normal,0.9983,Lung Opacity,0.8163,Normal,0.9983,False,Normal
8f4a91707ea6406d9720cde738ac456b_Mixed_Data_810.jpg,Normal,0.8672,Lung Opacity,0.9485,Lung Opacity,0.9485,True,High
bfa9668860a6424e97e3fbf838c981c9_Mixed_Data_815.jpg,Normal,0.9076,Lung Opacity,0.6822,Normal,0.9076,False,Normal
29fdeb9a4ac346c49ebce2beeaa2817c_Mixed_Data_817.jpg,Normal,1.0000,Normal,0.9342,Normal,1.0000,False,Normal
348469c91b564a018e5e27647d3152a2_Mixed_Data_822.jpg,Normal,1.0000,Normal,0.8612,Normal,1.0000,False,Normal
43f8a0a803f64e33a21d6c2d16c69a03_Mixed_Data_826.jpg,Pneumonia,0.9836,Lung Opacity,0.6078,Pneumonia,0.9836,True,High
c93baa28946543159bae551022cad6dd_Mixed_Data_827.jpg,Normal,0.9827,Lung Opacity,0.8683,Normal,0.9827,False,Normal
3a4d824e8747453b8f6cb199546a71f5_Mixed_Data_831.jpg,Normal,0.9353,Lung Opacity,0.9289,Normal,0.9353,False,Normal
ce46f072f1524232876a3fe4dbba030c_Mixed_Data_832.jpg,Normal,0.9916,Lung Opacity,0.6788,Normal,0.9916,False,Normal
bc76d8f8045146b181ad1698e4dc07e4_Mixed_Data_833.jpg,Normal,0.9999,Normal,0.9480,Normal,0.9999,False,Normal
6239876b41684e53a41c0f5d3ad98636_Mixed_Data_839.jpg,Normal,0.9987,Normal,0.9236,Normal,0.9987,False,Normal
9952cb3ee7c34bf1b814eaddb1f5fd96_Mixed_Data_840.jpg,Normal,1.0000,Normal,0.9913,Normal,1.0000,False,Normal
79544c98761b4174a359e26bbff67e26_Mixed_Data_841.jpg,Normal,1.0000,Lung Opacity,0.5391,Normal,1.0000,False,Normal
ec3568035c574c39ae7b1350f6330501_Mixed_Data_842.jpg,Normal,0.9966,Lung Opacity,0.7492,Normal,0.9966,False,Normal
51801236837843558dfcaf95ee1867a2_Mixed_Data_845.jpg,Normal,0.9999,Lung Opacity,0.7325,Normal,0.9999,False,Normal
a8aecff1b17543a2a6422c36bca31d94_Mixed_Data_846.jpg,Normal,0.9521,Lung Opacity,0.9976,Lung Opacity,0.9976,True,High
5ad5ee72f26147d39430a975adc6329f_Mixed_Data_85.jpg,Normal,0.9964,Lung Opacity,0.9380,Normal,0.9964,False,Normal
9ad5ef7bb24543768191cc9b1d005bd0_Mixed_Data_851.jpg,Normal,0.9958,Normal,0.9566,Normal,0.9958,False,Normal
003dd28f560f4b50b9cc262c8ba3bd38_Mixed_Data_859.jpg,Normal,0.5535,Lung Opacity,0.9881,Lung Opacity,0.9881,True,High
8f695ccc9f0b44eeb39370f342a928ae_Mixed_Data_863.jpg,Normal,0.9893,Lung Opacity,0.9254,Normal,0.9893,False,Normal
5add5d34df8b47f2b44ca8547810d7dd_Mixed_Data_864.jpg,Pneumonia,0.6587,Lung Opacity,0.9961,Lung Opacity,0.9961,True,High
755c65d28e574ed9bbfd85cc2da0dd85_Mixed_Data_869.jpg,Normal,0.9940,Lung Opacity,0.5025,Normal,0.9940,False,Normal
cc25f64f2bfa484d829e5dd5f9aea792_Mixed_Data_87.jpg,Normal,1.0000,Normal,0.9748,Normal,1.0000,False,Normal
fba032fb544743d38c969ed996050861_Mixed_Data_870.jpg,Normal,0.9999,Lung Opacity,0.9733,Normal,0.9999,False,Normal
30e6445a2eaa4dd9a5bcb69f9b9e60ce_Mixed_Data_871.jpg,Normal,0.7769,Lung Opacity,0.5035,Normal,0.7769,False,Normal
7b3746ae5aac47dfbe5fa44f56a91a91_Mixed_Data_875.jpg,Normal,1.0000,Normal,0.6344,Normal,1.0000,False,Normal
6e09a5a9d6de427ba97f33f61a453fc8_Mixed_Data_876.jpg,Normal,0.9894,Lung Opacity,0.9273,Normal,0.9894,False,Normal
4ee6427d2b2b4673a960d377c45a1c5a_Mixed_Data_880.jpg,Normal,0.9998,Normal,0.5523,Normal,0.9998,False,Normal
90adf6e99f1742fb9753086c11430025_Mixed_Data_881.jpg,Normal,0.9999,Normal,0.9305,Normal,0.9999,False,Normal
e1cdad518d1c40c1b95269e67bf50439_Mixed_Data_882.jpg,Normal,0.9953,Lung Opacity,0.6951,Normal,0.9953,False,Normal
c2428e45b44f410b92eaa5b2991e00ab_Mixed_Data_887.jpg,Normal,0.9817,Lung Opacity,0.9613,Normal,0.9817,False,Normal
3260c1f99bdc4dde89953e5dba68e336_Mixed_Data_89.jpg,Pneumonia,0.6261,Lung Opacity,0.9028,Lung Opacity,0.9028,True,High
ed5a7b04d5f440749bd6353137ea8d99_Mixed_Data_891.jpg,Normal,0.9998,Lung Opacity,0.9834,Normal,0.9998,False,Normal
b2e541488ee1494d949f5c278bd97e72_Mixed_Data_894.jpg,Normal,0.9419,Lung Opacity,0.6488,Normal,0.9419,False,Normal
5b754a116483415cafc38cfe05fe5d96_Mixed_Data_897.jpg,Normal,1.0000,Normal,0.6684,Normal,1.0000,False,Normal
8dc79e08a696417db855383905b5a885_Mixed_Data_898.jpg,Normal,0.9742,Lung Opacity,0.9715,Normal,0.9742,False,Normal
6ecdc02876b34d4cbfc0942813ea31ae_Mixed_Data_899.jpg,Normal,0.9751,Lung Opacity,0.8723,Normal,0.9751,False,Normal
fc66b264da684fa699f75f36a5594584_Mixed_Data_90.jpg,Normal,0.9901,Lung Opacity,0.9949,Lung Opacity,0.9949,True,High
39f25c1401d14addb6291dd8d2f83c30_Mixed_Data_902.jpg,Normal,1.0000,Normal,0.9380,Normal,1.0000,False,Normal
a191bdbd72b748aebfbebf6fd14acb02_Mixed_Data_903.jpg,Normal,0.9924,Normal,0.6798,Normal,0.9924,False,Normal
dff263f5a67d47d091ea4038deeecce4_Mixed_Data_905.jpg,Normal,0.9816,Lung Opacity,0.9663,Normal,0.9816,False,Normal
65b8fa99e029476399822734b5f43269_Mixed_Data_913.jpg,Normal,0.9998,Lung Opacity,0.8427,Normal,0.9998,False,Normal
e03c0801611a4cdaaae3ccecc14e9c08_Mixed_Data_915.jpg,Normal,0.9857,Lung Opacity,0.9892,Lung Opacity,0.9892,True,High
9434613cc3d34da19e377bfa346e8361_Mixed_Data_920.jpg,Normal,0.8651,Lung Opacity,0.8708,Lung Opacity,0.8708,True,Medium
d3d8f808c0c744079b3d6e3cff083184_Mixed_Data_924.jpg,Normal,0.7901,Lung Opacity,0.9870,Lung Opacity,0.9870,True,High
af84970c8a2246e1b6790f59fed2f2f8_Mixed_Data_928.jpg,Normal,0.6147,Lung Opacity,0.8636,Lung Opacity,0.8636,True,Medium
3012565c70364c00b6655fb23a438544_Mixed_Data_934.jpg,Normal,0.9650,Lung Opacity,0.7996,Normal,0.9650,False,Normal
5fa6285cc3ab49e8bd635a6cfad7e256_Mixed_Data_941.jpg,Normal,0.9880,Lung Opacity,0.9915,Lung Opacity,0.9915,True,High
1373de8f70c742ea8708536bea0731ab_Mixed_Data_942.jpg,Normal,0.6558,Lung Opacity,0.9591,Lung Opacity,0.9591,True,High
669ebfced7764236aae6950e31c5b4af_Mixed_Data_943.jpg,Normal,0.9999,Normal,0.6669,Normal,0.9999,False,Normal
4886ef26a7ad440d89b043e87dc491f1_Mixed_Data_949.jpg,Normal,0.9930,Lung Opacity,0.9298,Normal,0.9930,False,Normal
6d427f5cc06748d487ed9b4107686a35_Mixed_Data_952.jpg,Normal,0.9961,Normal,0.8143,Normal,0.9961,False,Normal
da3aed97752146ab977dbf4950fe67fb_Mixed_Data_96.jpg,Pneumonia,0.9955,Lung Opacity,0.6414,Pneumonia,0.9955,True,High
884cc9294e16446a80d16ce6eec4b875_Mixed_Data_962.jpg,Normal,0.9947,Lung Opacity,0.9619,Normal,0.9947,False,Normal
73445d17b6d54ecb8a9ac6d02197704c_Mixed_Data_97.jpg,Normal,0.9975,Normal,0.6208,Normal,0.9975,False,Normal
5c268eecf3bb40c6a804598eddadb9ce_Mixed_Data_972.jpg,Normal,0.9986,Normal,0.9095,Normal,0.9986,False,Normal
8e603f06394a47dd89810d46bb8ed29a_Mixed_Data_977.jpg,Normal,0.9999,Normal,0.7887,Normal,0.9999,False,Normal
7c4a7d8ad24141bb9ad71743fd7d32f2_Mixed_Data_985.jpg,Normal,0.9996,Lung Opacity,0.9048,Normal,0.9996,False,Normal
9818b3fc56c84d43b2d7127bf34be8b3_Mixed_Data_987.jpg,Normal,1.0000,Normal,0.9229,Normal,1.0000,False,Normal
ad342025cae04443ac478b3f9a25e495_Mixed_Data_995.jpg,Normal,1.0000,Normal,0.9193,Normal,1.0000,False,Normal
383fd5df664d451f82bdfbb58dde49de_Mixed_Data_997.jpg,Normal,0.9986,Normal,0.9240,Normal,0.9986,False,Normal
